transaction_id,purchase_order_id,invoice_id,vendor_id,approver_employee_id,transaction_date,transaction_amount_inr,currency,payment_method,payment_reference,payment_status,payment_bank,department,branch,created_at,updated_at
TXN-000121,PO-2021-000292,INV-2021-000584,VEN-100390,EMP-20028,2021-05-01,639299.60,INR,Wire Transfer,UTR000103638,Completed,ICICI Bank,Operations,Delhi,2021-05-01T11:32:09,2021-05-02T16:32:09
TXN-000122,PO-2021-001123,INV-2021-001613,VEN-100491,EMP-20084,2021-05-02,500192.59,INR,RTGS,TXNREF000115403,Completed,Axis Bank,Procurement,Bengaluru,2021-05-02T17:24:54,2021-05-03T14:24:54
TXN-000123,PO-2021-001485,INV-2021-002016,VEN-100276,EMP-20034,2021-05-03,889786.33,INR,RTGS,UTR000101720,Completed,Axis Bank,Operations,Bengaluru,2021-05-03T12:54:24,2021-05-04T16:54:24
TXN-000124,PO-2021-000088,INV-2021-000164,VEN-100700,EMP-20031,2021-05-04,88521.22,INR,RTGS,PAYREF000112361,Completed,HDFC Bank,Legal,Pune,2021-05-04T17:23:44,2021-05-06T15:23:44
TXN-000125,PO-2021-000116,INV-2021-000221,VEN-100333,EMP-20125,2021-05-04,179803.48,INR,IMPS,PAYREF000113764,Completed,Kotak Mahindra Bank,Operations,Hyderabad,2021-05-04T09:58:09,2021-05-05T19:58:09
TXN-000126,PO-2021-001797,INV-2021-002369,VEN-100709,EMP-20040,2021-05-05,93541.61,INR,NEFT,TXNREF000112982,Completed,ICICI Bank,Procurement,Pune,2021-05-05T09:31:17,2021-05-06T09:31:17
TXN-000127,PO-2021-000665,INV-2021-001119,VEN-100673,EMP-20147,2021-05-07,133280.67,INR,IMPS,PAYREF000110240,Pending,Standard Chartered,Admin,Chennai,2021-05-07T18:48:15,2021-05-07T18:48:15
TXN-000128,PO-2021-000504,INV-2021-000918,VEN-100322,EMP-20084,2021-05-08,772483.33,INR,IMPS,UTR000105778,Completed,Kotak Mahindra Bank,Admin,Chennai,2021-05-08T13:46:46,2021-05-09T13:46:46
TXN-000129,PO-2021-000807,INV-2021-001275,VEN-100652,EMP-20098,2021-05-08,3077395.67,INR,IMPS,PAYREF000105383,Completed,ICICI Bank,Operations,Chennai,2021-05-08T16:10:27,2021-05-10T02:10:27
TXN-000130,PO-2021-001320,INV-2021-001827,VEN-100382,EMP-20024,2021-05-08,27221.09,INR,NEFT,TXNREF000109780,Completed,HSBC,Admin,Mumbai,2021-05-08T09:57:06,2021-05-08T17:57:06
TXN-000131,PO-2021-001320,INV-2021-001827,VEN-100382,EMP-20069,2021-05-09,26578.65,INR,IMPS,UTR000106846,Completed,Axis Bank,Admin,Bengaluru,2021-05-09T16:09:47,2021-05-10T17:09:47
TXN-000132,PO-2021-000292,INV-2021-000584,VEN-100390,EMP-20073,2021-05-09,405720.27,INR,NEFT,UTR000113428,Reversed,Kotak Mahindra Bank,Operations,Delhi,2021-05-09T12:20:25,2021-05-10T12:20:25
TXN-000133,PO-2021-001170,INV-2021-001656,VEN-100382,EMP-20116,2021-05-09,199938.03,INR,Wire Transfer,UTR000114839,Completed,Axis Bank,Operations,Bengaluru,2021-05-09T12:07:28,2021-05-09T22:07:28
TXN-000134,PO-2021-000180,INV-2021-000349,VEN-100658,EMP-20027,2021-05-09,16368.15,INR,RTGS,UTR000108081,Completed,Standard Chartered,Procurement,Delhi,2021-05-09T13:34:15,2021-05-11T03:34:15
TXN-000135,PO-2021-001238,INV-2021-001737,VEN-100534,EMP-20004,2021-05-10,101725.65,INR,IMPS,PAYREF000106823,Pending,HDFC Bank,IT,Chennai,2021-05-10T17:52:40,2021-05-10T17:52:40
TXN-000136,PO-2021-000508,INV-2021-000922,VEN-100267,EMP-20007,2021-05-10,227988.19,INR,RTGS,UTR000102763,Completed,HSBC,Operations,Pune,2021-05-10T12:40:22,2021-05-11T19:40:22
TXN-000137,PO-2021-000101,INV-2021-000193,VEN-100449,EMP-20069,2021-05-12,59335.54,INR,IMPS,PAYREF000105295,Completed,Standard Chartered,IT,Mumbai,2021-05-12T09:36:26,2021-05-13T16:36:26
TXN-000138,PO-2021-000882,INV-2021-001357,VEN-100501,EMP-20027,2021-05-12,47120.85,INR,IMPS,TXNREF000116171,Completed,Standard Chartered,Procurement,Mumbai,2021-05-12T15:21:15,2021-05-13T07:21:15
TXN-000139,PO-2021-001228,INV-2021-001726,VEN-100491,EMP-20091,2021-05-12,129704.70,INR,NEFT,UTR000101509,Completed,ICICI Bank,Admin,Mumbai,2021-05-12T16:10:38,2021-05-14T05:10:38
TXN-000140,PO-2021-000292,INV-2021-000587,VEN-100390,EMP-20093,2021-05-12,414091.29,INR,Wire Transfer,TXNREF000112961,Completed,Kotak Mahindra Bank,Operations,Pune,2021-05-12T10:31:37,2021-05-13T16:31:37
TXN-000141,PO-2021-000292,INV-2021-000584,VEN-100390,EMP-20072,2021-05-12,926105.42,INR,RTGS,UTR000100239,Completed,ICICI Bank,Operations,Gurugram,2021-05-12T17:57:09,2021-05-13T23:57:09
TXN-000142,PO-2021-001877,INV-2021-002461,VEN-100676,EMP-20099,2021-05-13,289315.83,INR,RTGS,PAYREF000108954,Pending,ICICI Bank,IT,Chennai,2021-05-13T13:50:14,2021-05-13T13:50:14
TXN-000143,PO-2021-000539,INV-2021-000956,VEN-100621,EMP-20072,2021-05-13,1733999.65,INR,Wire Transfer,PAYREF000103747,Completed,Kotak Mahindra Bank,Admin,Gurugram,2021-05-13T16:39:16,2021-05-14T15:39:16
TXN-000144,PO-2021-000180,INV-2021-000349,VEN-100658,EMP-20027,2021-05-14,23810.92,INR,Wire Transfer,TXNREF000105482,Pending,HSBC,Procurement,Chennai,2021-05-14T18:17:50,2021-05-14T18:17:50
TXN-000145,PO-2021-001866,INV-2021-002449,VEN-100431,EMP-20101,2021-05-15,87436.80,INR,Wire Transfer,TXNREF000100413,Completed,Kotak Mahindra Bank,Operations,Gurugram,2021-05-15T15:24:27,2021-05-17T02:24:27
TXN-000146,PO-2021-001228,INV-2021-001726,VEN-100491,EMP-20101,2021-05-16,54750.43,INR,NEFT,PAYREF000112923,Completed,Kotak Mahindra Bank,Admin,Bengaluru,2021-05-16T13:15:03,2021-05-17T02:15:03
TXN-000147,PO-2021-000508,INV-2021-000922,VEN-100267,EMP-20106,2021-05-16,86296.18,INR,RTGS,UTR000115453,Completed,Standard Chartered,Operations,Bengaluru,2021-05-16T10:10:43,2021-05-16T13:10:43
TXN-000148,PO-2021-000433,INV-2021-000838,VEN-100442,EMP-20118,2021-05-17,1089391.10,INR,NEFT,PAYREF000111876,Completed,Standard Chartered,Operations,Gurugram,2021-05-17T10:27:31,2021-05-19T10:27:31
TXN-000149,PO-2021-000665,INV-2021-001119,VEN-100673,EMP-20080,2021-05-17,233164.70,INR,Wire Transfer,PAYREF000100332,Completed,HDFC Bank,Admin,Pune,2021-05-17T14:28:53,2021-05-18T10:28:53
TXN-000150,PO-2021-001123,INV-2021-001613,VEN-100491,EMP-20053,2021-05-17,814287.84,INR,RTGS,TXNREF000102245,Completed,ICICI Bank,Procurement,Mumbai,2021-05-17T13:42:03,2021-05-18T07:42:03
TXN-000151,PO-2021-000864,INV-2021-001336,VEN-100653,EMP-20028,2021-05-17,63312.81,INR,Wire Transfer,UTR000112993,Completed,Kotak Mahindra Bank,Procurement,Hyderabad,2021-05-17T12:59:08,2021-05-18T20:59:08
TXN-000152,PO-2021-000433,INV-2021-000838,VEN-100442,EMP-20077,2021-05-18,1682057.28,INR,IMPS,PAYREF000104959,Completed,SBI,Operations,Bengaluru,2021-05-18T16:48:14,2021-05-18T17:48:14
TXN-000153,PO-2021-001228,INV-2021-001726,VEN-100491,EMP-20073,2021-05-19,39479.62,INR,IMPS,TXNREF000107547,Completed,HSBC,Admin,Hyderabad,2021-05-19T12:26:38,2021-05-19T14:26:38
TXN-000154,PO-2021-000817,INV-2021-001287,VEN-100484,EMP-20126,2021-05-20,924667.49,USD,RTGS,TXNREF000102120,Completed,HDFC Bank,Procurement,Delhi,2021-05-20T18:58:43,2021-05-21T03:58:43
TXN-000155,PO-2021-000817,INV-2021-001287,VEN-100484,EMP-20093,2021-05-21,435359.53,USD,RTGS,UTR000111246,Completed,HSBC,Procurement,Pune,2021-05-21T11:32:06,2021-05-22T16:32:06
TXN-000156,PO-2021-000662,INV-2021-001115,VEN-100319,EMP-20119,2021-05-21,1604379.94,INR,NEFT,TXNREF000112286,Completed,HSBC,Operations,Mumbai,2021-05-21T16:41:22,2021-05-22T19:41:22
TXN-000157,PO-2021-000817,INV-2021-001287,VEN-100484,EMP-20074,2021-05-21,443659.41,USD,NEFT,UTR000110832,Completed,ICICI Bank,Procurement,Bengaluru,2021-05-21T11:51:56,2021-05-23T05:51:56
TXN-000158,PO-2021-000508,INV-2021-000922,VEN-100267,EMP-20105,2021-05-22,153922.21,INR,IMPS,TXNREF000112710,Completed,Kotak Mahindra Bank,Operations,Delhi,2021-05-22T10:50:54,2021-05-23T18:50:54
TXN-000159,PO-2021-000058,INV-2021-000104,VEN-100639,EMP-20060,2021-05-22,202993.17,INR,NEFT,PAYREF000110390,Completed,ICICI Bank,Procurement,Chennai,2021-05-22T11:21:08,2021-05-23T22:21:08
TXN-000160,PO-2021-000433,INV-2021-000838,VEN-100442,EMP-20087,2021-05-23,534983.54,INR,RTGS,UTR000110785,Completed,SBI,Operations,Pune,2021-05-23T18:35:27,2021-05-24T08:35:27
TXN-000161,PO-2021-000662,INV-2021-001115,VEN-100319,EMP-20037,2021-05-23,2930051.31,INR,NEFT,UTR000116021,Completed,HSBC,Operations,Mumbai,2021-05-23T16:50:36,2021-05-24T20:50:36
TXN-000162,PO-2021-000292,INV-2021-000587,VEN-100390,EMP-20028,2021-05-24,771458.08,INR,RTGS,TXNREF000103206,Completed,HSBC,Operations,Chennai,2021-05-24T12:48:16,2021-05-25T10:48:16
TXN-000163,PO-2021-000389,INV-2021-000774,VEN-100438,EMP-20004,2021-05-24,36818.28,INR,IMPS,UTR000114751,Completed,HSBC,Procurement,Delhi,2021-05-24T14:49:09,2021-05-25T21:49:09
TXN-000164,PO-2021-000058,INV-2021-000104,VEN-100639,EMP-20074,2021-05-25,208012.36,INR,NEFT,TXNREF000109403,Completed,HDFC Bank,Procurement,Mumbai,2021-05-25T10:01:59,2021-05-27T10:01:59
TXN-000165,PO-2021-001238,INV-2021-001737,VEN-100534,EMP-20124,2021-05-25,173654.42,INR,RTGS,TXNREF000108139,Completed,HDFC Bank,IT,Hyderabad,2021-05-25T10:46:46,2021-05-26T00:46:46
TXN-000166,PO-2021-000180,INV-2021-000349,VEN-100658,EMP-20131,2021-05-25,44235.83,INR,NEFT,PAYREF000102100,Completed,SBI,Procurement,Hyderabad,2021-05-25T10:45:14,2021-05-26T00:45:14
TXN-000167,PO-2021-000210,INV-2021-000418,VEN-100643,EMP-20004,2021-05-26,670815.66,INR,NEFT,PAYREF000102006,Completed,Kotak Mahindra Bank,Operations,Delhi,2021-05-26T11:30:48,2021-05-28T00:30:48
TXN-000168,PO-2021-000210,INV-2021-000419,VEN-100643,EMP-20005,2021-05-26,593580.59,INR,RTGS,TXNREF000103754,Completed,Standard Chartered,Operations,Pune,2021-05-26T17:54:14,2021-05-27T19:54:14
TXN-000169,PO-2021-000026,INV-2021-000053,VEN-100731,EMP-20147,2021-05-26,269545.68,INR,IMPS,PAYREF000104977,Completed,ICICI Bank,IT,Noida,2021-05-26T09:46:23,2021-05-27T00:46:23
TXN-000170,PO-2021-001634,INV-2021-002180,VEN-100587,EMP-20127,2021-05-27,346516.56,INR,Wire Transfer,TXNREF000104589,Completed,Kotak Mahindra Bank,IT,Pune,2021-05-27T10:57:25,2021-05-27T13:57:25
TXN-000171,PO-2021-000508,INV-2021-000922,VEN-100267,EMP-20058,2021-05-27,144801.11,INR,NEFT,UTR000114959,Completed,SBI,Operations,Mumbai,2021-05-27T18:30:15,2021-05-28T22:30:15
TXN-000172,PO-2021-000817,INV-2021-001287,VEN-100484,EMP-20104,2021-05-27,538281.90,USD,Wire Transfer,TXNREF000113092,Completed,SBI,Procurement,Hyderabad,2021-05-27T13:33:16,2021-05-29T06:33:16
TXN-000173,PO-2021-001797,INV-2021-002369,VEN-100709,EMP-20073,2021-05-28,164389.27,INR,NEFT,UTR000104562,Completed,Standard Chartered,Procurement,Chennai,2021-05-28T11:44:16,2021-05-29T12:44:16
TXN-000174,PO-2021-001460,INV-2021-001986,VEN-100369,EMP-20049,2021-05-29,55859.16,USD,NEFT,PAYREF000115212,Completed,Axis Bank,Procurement,Gurugram,2021-05-29T17:50:22,2021-05-30T20:50:22
TXN-000175,PO-2021-000180,INV-2021-000349,VEN-100658,EMP-20088,2021-05-29,27318.97,INR,NEFT,TXNREF000106332,Completed,ICICI Bank,Procurement,Hyderabad,2021-05-29T15:25:21,2021-05-30T03:25:21
TXN-000176,PO-2021-000508,INV-2021-000922,VEN-100267,EMP-20100,2021-05-31,93068.98,INR,IMPS,UTR000113711,Completed,HSBC,Operations,Noida,2021-05-31T09:48:22,2021-06-01T19:48:22
TXN-000177,PO-2021-000504,INV-2021-000918,VEN-100322,EMP-20085,2021-06-01,538408.61,INR,NEFT,PAYREF000106695,Completed,Kotak Mahindra Bank,Admin,Bengaluru,2021-06-01T17:38:35,2021-06-02T15:38:35
TXN-000178,PO-2021-000319,INV-2021-000627,VEN-100235,EMP-20147,2021-06-01,146572.03,INR,RTGS,TXNREF000108474,Completed,Axis Bank,IT,Chennai,2021-06-01T16:46:18,2021-06-02T08:46:18
TXN-000179,PO-2021-001201,INV-2021-001695,VEN-100477,EMP-20119,2021-06-02,278378.63,INR,IMPS,PAYREF000105455,Completed,Kotak Mahindra Bank,Admin,Noida,2021-06-02T16:01:46,2021-06-04T03:01:46
TXN-000180,PO-2021-000882,INV-2021-001357,VEN-100501,EMP-20135,2021-06-04,20910.92,INR,NEFT,PAYREF000107605,Completed,ICICI Bank,Procurement,Hyderabad,2021-06-04T10:18:19,2021-06-04T14:18:19
TXN-000181,PO-2021-000882,INV-2021-001357,VEN-100501,EMP-20080,2021-06-05,15525.26,INR,RTGS,TXNREF000115532,Completed,HDFC Bank,Procurement,Chennai,2021-06-05T16:05:05,2021-06-06T21:05:05
TXN-000182,PO-2021-000058,INV-2021-000104,VEN-100639,EMP-20081,2021-06-06,495629.92,INR,RTGS,UTR000100953,Completed,HSBC,Procurement,Bengaluru,2021-06-06T11:40:28,2021-06-08T05:40:28
TXN-000183,PO-2021-001841,INV-2021-002424,VEN-100690,EMP-20105,2021-06-06,183805.66,INR,RTGS,PAYREF000112449,Completed,Kotak Mahindra Bank,Operations,Gurugram,2021-06-06T10:15:34,2021-06-06T11:15:34
TXN-000184,PO-2021-001866,INV-2021-002449,VEN-100431,EMP-20099,2021-06-06,47750.07,INR,NEFT,PAYREF000110493,Completed,HSBC,Operations,Mumbai,2021-06-06T14:23:10,2021-06-08T11:23:10
TXN-000185,PO-2021-000882,INV-2021-001357,VEN-100501,EMP-20063,2021-06-07,19719.20,INR,NEFT,TXNREF000102641,Completed,Axis Bank,Procurement,Noida,2021-06-07T09:22:30,2021-06-09T02:22:30
TXN-000186,PO-2021-001841,INV-2021-002424,VEN-100690,EMP-20028,2021-06-07,195161.81,INR,IMPS,PAYREF000108319,Pending,HSBC,Operations,Pune,2021-06-07T11:19:57,2021-06-07T11:19:57
TXN-000187,PO-2021-000817,INV-2021-001287,VEN-100484,EMP-20061,2021-06-08,293711.35,USD,Wire Transfer,PAYREF000113369,Completed,HDFC Bank,Procurement,Hyderabad,2021-06-08T17:59:51,2021-06-10T09:59:51
TXN-000188,PO-2021-001201,INV-2021-001695,VEN-100477,EMP-20109,2021-06-08,509772.74,INR,IMPS,UTR000104205,Completed,Axis Bank,Admin,Gurugram,2021-06-08T18:44:35,2021-06-10T14:44:35
TXN-000189,PO-2021-001238,INV-2021-001737,VEN-100534,EMP-20131,2021-06-09,176263.73,INR,RTGS,PAYREF000105735,Completed,Axis Bank,IT,Chennai,2021-06-09T15:27:57,2021-06-11T10:27:57
TXN-000190,PO-2021-000319,INV-2021-000627,VEN-100235,EMP-20147,2021-06-09,136779.76,INR,IMPS,UTR000111514,Completed,SBI,IT,Noida,2021-06-09T10:56:38,2021-06-10T09:56:38
TXN-000191,PO-2021-001161,INV-2021-001647,VEN-100275,EMP-20019,2021-06-10,117768.12,INR,Wire Transfer,UTR000103602,Pending,SBI,Operations,Chennai,2021-06-10T13:57:46,2021-06-10T13:57:46
TXN-000192,PO-2021-001460,INV-2021-001986,VEN-100369,EMP-20001,2021-06-10,99845.26,USD,NEFT,TXNREF000104525,Failed,HDFC Bank,Procurement,Pune,2021-06-10T14:07:32,2021-06-10T14:07:32
TXN-000193,PO-2021-000101,INV-2021-000193,VEN-100449,EMP-20102,2021-06-11,100825.08,INR,RTGS,UTR000109892,Completed,Axis Bank,IT,Delhi,2021-06-11T12:36:36,2021-06-12T15:36:36
TXN-000194,PO-2021-000882,INV-2021-001357,VEN-100501,EMP-20109,2021-06-11,34943.88,INR,RTGS,UTR000103928,Completed,Kotak Mahindra Bank,Procurement,Delhi,2021-06-11T12:57:08,2021-06-12T09:57:08
TXN-000195,PO-2021-000292,INV-2021-000587,VEN-100390,EMP-20135,2021-06-12,264107.39,INR,NEFT,UTR000106375,Completed,SBI,Operations,Bengaluru,2021-06-12T12:34:55,2021-06-13T17:34:55
TXN-000196,PO-2021-001469,INV-2021-001995,VEN-100516,EMP-20118,2021-06-12,123662.07,INR,IMPS,TXNREF000110689,Completed,SBI,Operations,Hyderabad,2021-06-12T15:00:54,2021-06-14T04:00:54
TXN-000197,PO-2021-000419,INV-2021-000823,VEN-100267,EMP-20054,2021-06-12,106046.86,INR,Wire Transfer,TXNREF000109978,Completed,Axis Bank,Procurement,Bengaluru,2021-06-12T13:47:34,2021-06-13T02:47:34
TXN-000198,PO-2021-001073,INV-2021-001557,VEN-100498,EMP-20141,2021-06-12,3240282.61,INR,IMPS,TXNREF000106737,Completed,Standard Chartered,Procurement,Hyderabad,2021-06-12T18:03:23,2021-06-13T15:03:23
TXN-000199,PO-2021-001797,INV-2021-002369,VEN-100709,EMP-20118,2021-06-13,74141.08,INR,Wire Transfer,TXNREF000106422,Completed,SBI,Procurement,Chennai,2021-06-13T12:50:43,2021-06-14T17:50:43
TXN-000200,PO-2021-000250,INV-2021-000495,VEN-100517,EMP-20001,2021-06-13,372994.78,INR,NEFT,TXNREF000100527,Completed,HSBC,IT,Gurugram,2021-06-13T15:36:00,2021-06-15T00:36:00
TXN-000201,PO-2021-001320,INV-2021-001827,VEN-100382,EMP-20085,2021-06-15,22443.54,INR,NEFT,PAYREF000111888,Completed,Axis Bank,Admin,Bengaluru,2021-06-15T12:53:58,2021-06-17T06:53:58
TXN-000202,PO-2021-000273,INV-2021-000550,VEN-100408,EMP-20118,2021-06-15,34704.26,INR,RTGS,PAYREF000114059,Completed,ICICI Bank,Procurement,Mumbai,2021-06-15T10:02:16,2021-06-16T21:02:16
TXN-000203,PO-2021-001170,INV-2021-001656,VEN-100382,EMP-20087,2021-06-16,654580.81,INR,IMPS,PAYREF000103551,Completed,Kotak Mahindra Bank,Operations,Mumbai,2021-06-16T10:40:25,2021-06-17T07:40:25
TXN-000204,PO-2021-001841,INV-2021-002424,VEN-100690,EMP-20024,2021-06-17,202073.75,INR,RTGS,TXNREF000105760,Completed,SBI,Operations,Delhi,2021-06-17T16:29:18,2021-06-19T14:29:18
TXN-000205,PO-2021-000273,INV-2021-000550,VEN-100408,EMP-20046,2021-06-17,76292.84,INR,NEFT,UTR000105199,Completed,ICICI Bank,Procurement,Mumbai,2021-06-17T09:40:19,2021-06-19T01:40:19
TXN-000206,PO-2021-000210,INV-2021-000419,VEN-100643,EMP-20019,2021-06-17,373048.30,INR,IMPS,PAYREF000106007,Completed,Axis Bank,Operations,Gurugram,2021-06-17T12:07:26,2021-06-18T20:07:26
TXN-000207,PO-2021-001866,INV-2021-002449,VEN-100431,EMP-20101,2021-06-19,51578.45,INR,RTGS,UTR000114582,Completed,Axis Bank,Operations,Bengaluru,2021-06-19T16:32:51,2021-06-20T13:32:51
TXN-000208,PO-2021-000210,INV-2021-000419,VEN-100643,EMP-20060,2021-06-19,277999.00,INR,NEFT,TXNREF000111034,Completed,ICICI Bank,Operations,Pune,2021-06-19T14:56:34,2021-06-20T22:56:34
TXN-000209,PO-2021-001238,INV-2021-001736,VEN-100534,EMP-20135,2021-06-19,153479.34,INR,IMPS,UTR000113361,Completed,Axis Bank,IT,Mumbai,2021-06-19T10:56:51,2021-06-19T20:56:51
TXN-000210,PO-2021-000389,INV-2021-000774,VEN-100438,EMP-20041,2021-06-20,84084.76,INR,IMPS,UTR000102793,Pending,ICICI Bank,Procurement,Chennai,2021-06-20T14:08:38,2021-06-20T14:08:38
TXN-000211,PO-2021-001626,INV-2021-002173,VEN-100525,EMP-20005,2021-06-20,324861.57,INR,NEFT,PAYREF000105530,Completed,SBI,Admin,Pune,2021-06-20T13:07:39,2021-06-20T20:07:39
TXN-000212,PO-2021-000319,INV-2021-000627,VEN-100235,EMP-20073,2021-06-21,213989.61,INR,NEFT,PAYREF000102709,Completed,SBI,IT,Delhi,2021-06-21T09:04:47,2021-06-22T08:04:47
TXN-000213,PO-2021-001320,INV-2021-001827,VEN-100382,EMP-20007,2021-06-21,74308.59,INR,NEFT,UTR000103064,Completed,Axis Bank,Admin,Hyderabad,2021-06-21T10:29:51,2021-06-21T16:29:51
TXN-000214,PO-2021-000807,INV-2021-001275,VEN-100652,EMP-20060,2021-06-22,1867504.32,INR,RTGS,PAYREF000101553,Completed,ICICI Bank,Operations,Mumbai,2021-06-22T09:21:52,2021-06-22T22:21:52
TXN-000215,PO-2021-000662,INV-2021-001115,VEN-100319,EMP-20118,2021-06-22,2930051.31,INR,NEFT,TXNREF000102685,Completed,SBI,Operations,Noida,2021-06-22T12:36:52,2021-06-22T21:36:52
TXN-000216,PO-2021-001615,INV-2021-002157,VEN-100317,EMP-20034,2021-06-22,26501.87,INR,IMPS,PAYREF000111429,Completed,Axis Bank,Operations,Gurugram,2021-06-22T17:20:20,2021-06-24T17:20:20
TXN-000217,PO-2021-000792,INV-2021-001256,VEN-100325,EMP-20096,2021-06-22,718988.69,INR,NEFT,TXNREF000104646,Completed,HDFC Bank,Admin,Chennai,2021-06-22T12:48:42,2021-06-24T00:48:42
TXN-000218,PO-2021-000817,INV-2021-001287,VEN-100484,EMP-20061,2021-06-23,434352.97,USD,IMPS,PAYREF000112075,Failed,SBI,Procurement,Mumbai,2021-06-23T16:02:23,2021-06-23T16:02:23
TXN-000219,PO-2021-001626,INV-2021-002173,VEN-100525,EMP-20125,2021-06-23,530903.24,INR,RTGS,UTR000100015,Completed,Axis Bank,Admin,Mumbai,2021-06-23T15:53:24,2021-06-24T06:53:24
TXN-000220,PO-2021-000210,INV-2021-000419,VEN-100643,EMP-20007,2021-06-23,413150.27,INR,IMPS,TXNREF000109199,Completed,ICICI Bank,Operations,Mumbai,2021-06-23T15:37:42,2021-06-24T19:37:42
TXN-000221,PO-2021-001238,INV-2021-001736,VEN-100534,EMP-20017,2021-06-24,246117.84,INR,RTGS,UTR000105159,Completed,Standard Chartered,IT,Gurugram,2021-06-24T16:17:19,2021-06-25T03:17:19
TXN-000222,PO-2021-000210,INV-2021-000418,VEN-100643,EMP-20027,2021-06-24,345462.29,INR,IMPS,TXNREF000109035,Reversed,HSBC,Operations,Noida,2021-06-24T18:00:29,2021-06-26T18:00:29
TXN-000223,PO-2021-001238,INV-2021-001737,VEN-100534,EMP-20122,2021-06-25,132284.52,INR,Wire Transfer,TXNREF000111869,Completed,HSBC,IT,Pune,2021-06-25T17:12:51,2021-06-25T18:12:51
TXN-000224,PO-2021-001626,INV-2021-002173,VEN-100525,EMP-20135,2021-06-25,302095.70,INR,RTGS,TXNREF000109140,Completed,HSBC,Admin,Pune,2021-06-25T17:14:21,2021-06-27T14:14:21
TXN-000225,PO-2021-001469,INV-2021-001995,VEN-100516,EMP-20036,2021-06-25,264441.72,INR,RTGS,PAYREF000103301,Completed,Standard Chartered,Operations,Pune,2021-06-25T12:42:45,2021-06-26T05:42:45
TXN-000226,PO-2021-000319,INV-2021-000627,VEN-100235,EMP-20111,2021-06-27,145525.08,INR,IMPS,PAYREF000113352,Pending,HSBC,IT,Gurugram,2021-06-27T09:52:40,2021-06-27T09:52:40
TXN-000227,PO-2021-000807,INV-2021-001275,VEN-100652,EMP-20033,2021-06-28,1711539.18,INR,NEFT,UTR000112248,Completed,Axis Bank,Operations,Noida,2021-06-28T15:37:36,2021-06-29T04:37:36
TXN-000228,PO-2021-001615,INV-2021-002157,VEN-100317,EMP-20091,2021-06-28,68538.72,INR,NEFT,TXNREF000100542,Completed,HSBC,Operations,Delhi,2021-06-28T12:08:02,2021-06-29T01:08:02
TXN-000229,PO-2021-000116,INV-2021-000221,VEN-100333,EMP-20109,2021-06-30,137896.06,INR,NEFT,TXNREF000108685,Completed,Axis Bank,Operations,Delhi,2021-06-30T15:25:49,2021-07-01T21:25:49
TXN-000230,PO-2021-000792,INV-2021-001256,VEN-100325,EMP-20013,2021-07-04,289980.00,INR,RTGS,UTR000115544,Completed,HSBC,Admin,Delhi,2021-07-04T18:58:53,2021-07-05T08:58:53
TXN-000231,PO-2021-000273,INV-2021-000550,VEN-100408,EMP-20040,2021-07-07,45824.73,INR,NEFT,UTR000106334,Completed,ICICI Bank,Procurement,Hyderabad,2021-07-07T12:00:08,2021-07-07T14:00:08
TXN-000232,PO-2021-000500,INV-2021-000915,VEN-100332,EMP-20121,2021-07-07,95374.61,INR,NEFT,PAYREF000104844,Completed,HDFC Bank,IT,Hyderabad,2021-07-07T18:06:21,2021-07-08T21:06:21
TXN-000233,PO-2021-001841,INV-2021-002424,VEN-100690,EMP-20005,2021-07-08,299897.35,INR,NEFT,UTR000103335,Completed,Standard Chartered,Operations,Chennai,2021-07-08T14:54:23,2021-07-09T19:54:23
TXN-000234,PO-2021-001586,INV-2021-002128,VEN-100653,EMP-20033,2021-07-09,265677.12,INR,Wire Transfer,UTR000103196,Completed,Standard Chartered,Procurement,Bengaluru,2021-07-09T09:18:51,2021-07-10T11:18:51
TXN-000235,PO-2021-001615,INV-2021-002157,VEN-100317,EMP-20105,2021-07-09,43432.56,INR,NEFT,PAYREF000106877,Completed,SBI,Operations,Mumbai,2021-07-09T13:18:54,2021-07-09T22:18:54
TXN-000236,PO-2021-001073,INV-2021-001557,VEN-100498,EMP-20127,2021-07-11,5444431.18,INR,Wire Transfer,TXNREF000100449,Completed,SBI,Procurement,Gurugram,2021-07-11T13:10:02,2021-07-13T10:10:02
TXN-000237,PO-2021-000500,INV-2021-000915,VEN-100332,EMP-20040,2021-07-12,51976.93,INR,NEFT,PAYREF000100574,Completed,Axis Bank,IT,Chennai,2021-07-12T18:56:18,2021-07-13T21:56:18
TXN-000238,PO-2021-000116,INV-2021-000221,VEN-100333,EMP-20074,2021-07-12,258704.34,INR,RTGS,UTR000103609,Completed,ICICI Bank,Operations,Gurugram,2021-07-12T18:20:55,2021-07-12T19:20:55
TXN-000239,PO-2021-000273,INV-2021-000550,VEN-100408,EMP-20040,2021-07-13,38192.24,INR,Wire Transfer,TXNREF000110855,Completed,Standard Chartered,Procurement,Pune,2021-07-13T11:02:15,2021-07-13T17:02:15
