invoice_id,purchase_order_id,vendor_id,vendor_invoice_number,invoice_date,due_date,invoice_amount_inr,tax_amount_inr,total_amount_inr,currency,gst_invoice_number,match_status,invoice_status,verified_by_employee_id,verification_date,created_at,updated_at
INV-2023-000111,PO-2023-000061,VEN-100287,VINV/2023/17895,2023-03-15,2023-04-29,332725.03,59890.51,392615.54,INR,GST23INV862800,Matched,Overdue,EMP-20129,2023-03-22,2023-03-15T10:30:00,2023-03-22T12:48:00
INV-2024-000112,PO-2024-000062,VEN-100432,VINV/2024/27502,2024-11-13,2024-12-28,409324.03,73678.33,483002.36,INR,GST24INV892702,Matched,Overdue,EMP-20137,2024-11-15,2024-11-13T17:28:00,2024-11-15T17:03:00
INV-2024-000113,PO-2024-000062,VEN-100432,VINV/2024/01236,2024-09-30,2024-11-14,463677.12,83461.88,547139.00,INR,GST24INV139864,Partially Matched,Paid,EMP-20082,2024-10-07,2024-09-30T18:01:00,2024-10-07T09:09:00
INV-2022-000114,PO-2022-000063,VEN-100280,VINV/2022/43997,2022-08-18,2022-09-17,107155.26,19287.95,126443.21,INR,GST22INV938451,Partially Matched,Paid,EMP-20099,2022-08-24,2022-08-18T13:41:00,2022-08-24T14:56:00
INV-2022-000115,PO-2022-000063,VEN-100280,VINV/2022/41484,2022-08-10,2022-09-09,116958.88,21052.60,138011.48,INR,GST22INV067693,Partially Matched,Paid,EMP-20129,2022-08-11,2022-08-10T14:44:00,2022-08-11T08:03:00
INV-2022-000116,PO-2022-000063,VEN-100280,VINV/2022/71503,2022-08-16,2022-09-15,110513.47,19892.42,130405.89,INR,GST22INV525053,Matched,Approved,EMP-20046,2022-08-18,2022-08-16T18:34:00,2022-08-18T18:47:00
INV-2022-000117,PO-2022-000064,VEN-100665,VINV/2022/34688,2022-07-08,2022-08-07,740594.72,133307.05,873901.77,INR,GST22INV282071,Partially Matched,Paid,EMP-20046,2022-07-14,2022-07-08T09:17:00,2022-07-14T10:00:00
INV-2022-000118,PO-2022-000064,VEN-100665,VINV/2022/59473,2022-07-30,2022-08-29,605718.39,109029.31,714747.70,INR,GST22INV570394,Matched,Under Verification,EMP-20064,2022-08-05,2022-07-30T08:20:00,2022-08-05T08:41:00
INV-2023-000119,PO-2023-000065,VEN-100645,VINV/2023/50736,2023-12-21,2024-01-20,2956495.31,532169.16,3488664.47,INR,GST23INV797923,Matched,Under Verification,EMP-20100,2023-12-25,2023-12-21T13:34:00,2023-12-25T14:09:00
INV-2023-000120,PO-2023-000065,VEN-100645,VINV/2023/26008,2023-12-06,2024-01-05,3030517.53,545493.16,3576010.69,INR,GST23INV695654,Matched,Paid,EMP-20055,2023-12-10,2023-12-06T17:46:00,2023-12-10T11:52:00
INV-2023-000121,PO-2023-000065,VEN-100645,VINV/2023/75722,2023-10-30,2023-11-29,3575522.99,643594.14,4219117.13,INR,GST23INV000978,Partially Matched,Paid,EMP-20141,2023-11-05,2023-10-30T15:35:00,2023-11-05T13:29:00
INV-2025-000122,PO-2025-000066,VEN-100528,VINV/2025/93346,2025-05-12,2025-07-11,45685.82,8223.45,53909.27,INR,GST25INV067233,Matched,Approved,EMP-20059,2025-05-18,2025-05-12T18:50:00,2025-05-18T14:22:00
INV-2025-000123,PO-2025-000066,VEN-100528,VINV/2025/62034,2025-06-03,2025-08-02,44096.71,7937.41,52034.12,INR,GST25INV899370,Matched,Overdue,EMP-20122,2025-06-08,2025-06-03T18:14:00,2025-06-08T12:16:00
INV-2026-000124,PO-2026-000067,VEN-100558,VINV/2026/26849,2026-06-27,2026-07-27,693710.13,124867.82,818577.95,INR,GST26INV553097,Matched,Received,EMP-20117,,2026-06-27T13:33:00,2026-06-27T13:33:00
INV-2026-000125,PO-2026-000067,VEN-100558,VINV/2026/56107,2026-07-02,2026-08-01,638419.10,114915.44,753334.54,INR,GST26INV129011,Partially Matched,Paid,EMP-20145,2026-07-06,2026-07-02T08:20:00,2026-07-06T13:53:00
INV-2025-000126,PO-2025-000068,VEN-100444,VINV/2025/51846,2025-08-22,2025-09-06,79367.66,14286.18,93653.84,INR,GST25INV304612,Matched,Paid,EMP-20117,2025-08-28,2025-08-22T12:28:00,2025-08-28T09:17:00
INV-2025-000127,PO-2025-000068,VEN-100444,VINV/2025/64065,2025-08-29,2025-09-13,79196.93,14255.45,93452.38,INR,GST25INV545987,Matched,Under Verification,EMP-20117,2025-09-04,2025-08-29T10:00:00,2025-09-04T10:23:00
INV-2026-000128,PO-2026-000070,VEN-100591,VINV/2026/23388,2026-05-10,2026-05-25,400636.44,72114.56,472751.00,INR,GST26INV321431,Matched,Paid,EMP-20039,2026-05-13,2026-05-10T08:36:00,2026-05-13T08:37:00
INV-2026-000129,PO-2026-000070,VEN-100591,VINV/2026/16817,2026-04-04,2026-04-19,360278.09,64850.06,425128.15,INR,GST26INV443701,Matched,Paid,EMP-20117,2026-04-11,2026-04-04T18:31:00,2026-04-11T09:12:00
INV-2022-000130,PO-2022-000071,VEN-100252,VINV/2022/33659,2022-05-26,2022-08-24,193834.92,34890.29,228725.21,INR,GST22INV369469,Partially Matched,Paid,EMP-20074,2022-06-01,2022-05-26T14:27:00,2022-06-01T17:51:00
INV-2022-000131,PO-2022-000071,VEN-100252,VINV/2022/09278,2022-05-20,2022-08-18,219314.18,39476.55,258790.73,INR,GST22INV083823,Matched,Paid,EMP-20130,2022-05-26,2022-05-20T13:04:00,2022-05-26T11:21:00
INV-2023-000132,PO-2023-000072,VEN-100578,VINV/2023/60579,2023-04-02,2023-05-17,76111.10,13700.00,89811.10,INR,GST23INV734995,Matched,Disputed,EMP-20004,2023-04-07,2023-04-02T09:37:00,2023-04-07T15:59:00
INV-2023-000133,PO-2023-000072,VEN-100578,VINV/2023/70998,2023-03-06,2023-04-20,76951.87,13851.34,90803.21,INR,GST23INV042560,Matched,Paid,EMP-20114,2023-03-08,2023-03-06T08:42:00,2023-03-08T11:25:00
INV-2023-000134,PO-2023-000072,VEN-100578,VINV/2023/65136,2023-03-26,2023-05-10,74087.42,13335.74,87423.16,INR,GST23INV092538,Matched,Under Verification,EMP-20046,2023-04-02,2023-03-26T09:36:00,2023-04-02T08:06:00
INV-2024-000135,PO-2024-000073,VEN-100415,VINV/2024/76539,2024-06-13,2024-07-28,290634.32,52314.18,342948.50,INR,GST24INV147032,Matched,Under Verification,EMP-20110,2024-06-19,2024-06-13T08:35:00,2024-06-19T14:53:00
INV-2024-000136,PO-2024-000073,VEN-100415,VINV/2024/41031,2024-05-13,2024-06-27,335609.53,60409.72,396019.25,INR,GST24INV402365,Partially Matched,Paid,EMP-20048,2024-05-18,2024-05-13T16:17:00,2024-05-18T12:05:00
INV-2026-000137,PO-2026-000074,VEN-100603,VINV/2026/39973,2026-07-03,2026-08-02,167159.71,30088.75,197248.46,INR,GST26INV211821,Matched,Under Verification,EMP-20052,2026-07-07,2026-07-03T14:51:00,2026-07-07T16:16:00
INV-2026-000138,PO-2026-000074,VEN-100603,VINV/2026/06706,2026-07-02,2026-08-01,143623.29,25852.19,169475.48,INR,GST26INV764685,Partially Matched,Under Verification,EMP-20086,2026-07-08,2026-07-02T11:29:00,2026-07-08T16:42:00
INV-2026-000139,PO-2026-000074,VEN-100603,VINV/2026/77607,2026-07-06,2026-08-05,152409.60,27433.73,179843.33,INR,GST26INV640394,Matched,Paid,EMP-20104,2026-07-12,2026-07-06T12:12:00,2026-07-12T11:51:00
INV-2024-000140,PO-2024-000075,VEN-100261,VINV/2024/78157,2024-09-15,2024-10-15,606253.40,109125.61,715379.01,INR,GST24INV521299,Matched,Paid,EMP-20140,2024-09-17,2024-09-15T09:03:00,2024-09-17T09:52:00
INV-2024-000141,PO-2024-000075,VEN-100261,VINV/2024/93758,2024-10-23,2024-11-22,604248.66,108764.76,713013.42,INR,GST24INV216959,Matched,Paid,EMP-20074,2024-10-30,2024-10-23T11:34:00,2024-10-30T10:09:00
INV-2021-000142,PO-2021-000076,VEN-100639,VINV/2021/20295,2021-11-02,2022-01-01,2194091.67,394936.50,2589028.17,INR,GST21INV910347,Matched,Disputed,EMP-20146,2021-11-06,2021-11-02T12:45:00,2021-11-06T18:27:00
INV-2021-000143,PO-2021-000076,VEN-100639,VINV/2021/33822,2021-12-20,2022-02-18,2347089.27,422476.07,2769565.34,INR,GST21INV340151,Matched,Paid,EMP-20131,2021-12-25,2021-12-20T13:45:00,2021-12-25T10:19:00
INV-2023-000144,PO-2023-000077,VEN-100408,VINV/2023/90990,2023-03-20,2023-04-19,330216.44,59438.96,389655.40,INR,GST23INV098137,Mismatched,Rejected,EMP-20029,2023-03-22,2023-03-20T18:18:00,2023-03-22T18:34:00
INV-2023-000145,PO-2023-000077,VEN-100408,VINV/2023/68988,2023-03-16,2023-04-15,280190.68,50434.32,330625.00,INR,GST23INV076478,Matched,Approved,EMP-20093,2023-03-18,2023-03-16T09:42:00,2023-03-18T18:33:00
INV-2022-000146,PO-2022-000079,VEN-100344,VINV/2022/18312,2022-05-26,2022-06-25,224826.12,40468.70,265294.82,INR,GST22INV493309,Partially Matched,Paid,EMP-20082,2022-05-31,2022-05-26T17:37:00,2022-05-31T09:12:00
INV-2022-000147,PO-2022-000079,VEN-100344,VINV/2022/06561,2022-06-09,2022-07-09,256253.94,46125.71,302379.65,INR,GST22INV180335,Partially Matched,Paid,EMP-20003,2022-06-11,2022-06-09T13:12:00,2022-06-11T18:19:00
INV-2022-000148,PO-2022-000079,VEN-100344,VINV/2022/97906,2022-07-07,2022-08-06,232091.72,41776.51,273868.23,INR,GST22INV578362,Matched,Paid,EMP-20082,2022-07-12,2022-07-07T09:46:00,2022-07-12T15:06:00
INV-2022-000149,PO-2022-000080,VEN-100346,VINV/2022/75759,2022-04-28,2022-05-28,314399.32,56591.88,370991.20,INR,GST22INV877858,Matched,Paid,EMP-20022,2022-05-04,2022-04-28T14:41:00,2022-05-04T10:26:00
INV-2022-000150,PO-2022-000080,VEN-100346,VINV/2022/19535,2022-05-06,2022-06-05,325476.77,58585.82,384062.59,INR,GST22INV273973,Partially Matched,Approved,EMP-20003,2022-05-13,2022-05-06T18:55:00,2022-05-13T15:19:00
INV-2023-000151,PO-2022-000081,VEN-100696,VINV/2023/05514,2023-01-14,2023-02-13,1444292.21,259972.60,1704264.81,INR,GST23INV531401,Matched,Paid,EMP-20085,2023-01-16,2023-01-14T15:15:00,2023-01-16T17:34:00
INV-2023-000152,PO-2022-000081,VEN-100696,VINV/2023/13862,2023-01-18,2023-02-17,1471655.15,264897.93,1736553.08,INR,GST23INV989135,Matched,Paid,EMP-20052,2023-01-20,2023-01-18T16:32:00,2023-01-20T09:00:00
INV-2022-000153,PO-2022-000082,VEN-100547,VINV/2022/67911,2022-10-20,2022-11-19,113751.70,20475.31,134227.01,INR,GST22INV114937,Partially Matched,Paid,EMP-20029,2022-10-24,2022-10-20T12:01:00,2022-10-24T14:39:00
INV-2022-000154,PO-2022-000082,VEN-100547,VINV/2022/44210,2022-10-10,2022-11-09,120331.09,21659.60,141990.69,INR,GST22INV102840,Matched,Paid,EMP-20114,2022-10-12,2022-10-10T08:52:00,2022-10-12T09:38:00
INV-2022-000155,PO-2022-000082,VEN-100547,VINV/2022/53361,2022-09-24,2022-10-24,115042.82,20707.71,135750.53,INR,GST22INV033806,Partially Matched,Paid,EMP-20131,2022-09-27,2022-09-24T10:00:00,2022-09-27T14:50:00
INV-2025-000156,PO-2025-000083,VEN-100414,VINV/2025/92878,2025-09-16,2025-10-31,327235.44,58902.38,386137.82,INR,GST25INV070138,Partially Matched,Under Verification,EMP-20045,2025-09-18,2025-09-16T11:59:00,2025-09-18T18:21:00
INV-2025-000157,PO-2025-000083,VEN-100414,VINV/2025/81941,2025-10-08,2025-11-22,378590.24,68146.24,446736.48,INR,GST25INV052770,Matched,Approved,EMP-20014,2025-10-09,2025-10-08T17:40:00,2025-10-09T11:55:00
INV-2025-000158,PO-2025-000083,VEN-100414,VINV/2025/33988,2025-10-22,2025-12-06,378070.97,68052.77,446123.74,INR,GST25INV868671,Matched,Rejected,EMP-20113,2025-10-28,2025-10-22T18:49:00,2025-10-28T15:08:00
INV-2021-000159,PO-2021-000084,VEN-100673,VINV/2021/67234,2021-08-21,2021-09-05,323904.02,58302.72,382206.74,INR,GST21INV313495,Matched,Overdue,EMP-20131,2021-08-25,2021-08-21T10:27:00,2021-08-25T18:50:00
INV-2021-000160,PO-2021-000084,VEN-100673,VINV/2021/73611,2021-07-27,2021-08-11,358609.02,64549.62,423158.64,INR,GST21INV248138,Partially Matched,Rejected,EMP-20055,2021-07-29,2021-07-27T11:15:00,2021-07-29T17:29:00
INV-2021-000161,PO-2021-000084,VEN-100673,VINV/2021/11417,2021-08-17,2021-09-01,416955.04,75051.91,492006.95,INR,GST21INV239440,Mismatched,Approved,EMP-20140,2021-08-20,2021-08-17T18:49:00,2021-08-20T14:25:00
INV-2025-000162,PO-2025-000086,VEN-100580,VINV/2025/14497,2025-12-31,2026-01-30,911727.40,164110.93,1075838.33,INR,GST25INV920863,Matched,Disputed,EMP-20082,2026-01-04,2025-12-31T08:19:00,2026-01-04T17:01:00
INV-2025-000163,PO-2025-000086,VEN-100580,VINV/2025/04269,2025-12-22,2026-01-21,807972.68,145435.08,953407.76,INR,GST25INV306323,Matched,Paid,EMP-20020,2025-12-29,2025-12-22T13:25:00,2025-12-29T15:39:00
INV-2021-000164,PO-2021-000088,VEN-100700,VINV/2021/49237,2021-03-26,2021-04-25,183807.28,33085.31,216892.59,INR,GST21INV862912,Matched,Paid,EMP-20052,2021-04-01,2021-03-26T09:13:00,2021-04-01T18:02:00
INV-2021-000165,PO-2021-000088,VEN-100700,VINV/2021/66422,2021-03-07,2021-04-06,154846.65,27872.40,182719.05,INR,GST21INV829156,Matched,Paid,EMP-20137,2021-03-11,2021-03-07T14:19:00,2021-03-11T13:56:00
INV-2026-000166,PO-2026-000089,VEN-100680,VINV/2026/96546,2026-05-30,2026-07-29,211219.73,38019.55,249239.28,INR,GST26INV369418,Partially Matched,Paid,EMP-20022,2026-06-04,2026-05-30T11:29:00,2026-06-04T18:16:00
INV-2026-000167,PO-2026-000089,VEN-100680,VINV/2026/43403,2026-06-08,2026-08-07,283091.86,50956.53,334048.39,INR,GST26INV465670,Partially Matched,Paid,EMP-20062,2026-06-09,2026-06-08T18:26:00,2026-06-09T16:39:00
INV-2026-000168,PO-2026-000089,VEN-100680,VINV/2026/47674,2026-06-11,2026-08-10,226297.63,40733.57,267031.20,INR,GST26INV725177,Matched,Approved,EMP-20117,2026-06-17,2026-06-11T18:03:00,2026-06-17T15:31:00
INV-2024-000169,PO-2024-000090,VEN-100386,VINV/2024/42625,2024-05-27,2024-06-26,110839.25,19951.06,130790.31,INR,GST24INV505909,Partially Matched,Paid,EMP-20114,2024-06-01,2024-05-27T10:46:00,2024-06-01T15:02:00
INV-2024-000170,PO-2024-000090,VEN-100386,VINV/2024/82221,2024-05-29,2024-06-28,137514.08,24752.53,162266.61,INR,GST24INV799490,Partially Matched,Disputed,EMP-20098,2024-06-03,2024-05-29T10:47:00,2024-06-03T18:17:00
INV-2024-000171,PO-2024-000090,VEN-100386,VINV/2024/36370,2024-05-27,2024-06-26,135800.45,24444.08,160244.53,INR,GST24INV339951,Matched,Rejected,EMP-20140,2024-06-02,2024-05-27T14:31:00,2024-06-02T13:44:00
INV-2025-000172,PO-2025-000091,VEN-100659,VINV/2025/89314,2025-11-14,2025-11-29,1329418.16,239295.27,1568713.43,INR,GST25INV327127,Partially Matched,Overdue,EMP-20013,2025-11-20,2025-11-14T10:19:00,2025-11-20T16:10:00
INV-2025-000173,PO-2025-000091,VEN-100659,VINV/2025/14212,2025-12-06,2025-12-21,1077313.99,193916.52,1271230.51,INR,GST25INV714664,Mismatched,Under Verification,EMP-20110,2025-12-09,2025-12-06T11:39:00,2025-12-09T15:25:00
INV-2025-000174,PO-2025-000091,VEN-100659,VINV/2025/20952,2025-11-22,2025-12-07,1222837.76,220110.80,1442948.56,INR,GST25INV816470,Matched,Paid,EMP-20137,2025-11-29,2025-11-22T15:32:00,2025-11-29T14:40:00
INV-2025-000175,PO-2025-000091,VEN-100659,VINV/2025/47546,2025-11-26,2025-12-11,1090212.34,196238.22,1286450.56,INR,GST25INV752145,Matched,Paid,EMP-20146,2025-11-27,2025-11-26T14:48:00,2025-11-27T12:25:00
INV-2025-000176,PO-2025-000091,VEN-100659,VINV/2025/46355,2025-12-02,2025-12-17,1274130.83,229343.55,1503474.38,INR,GST25INV631396,Matched,Paid,EMP-20003,2025-12-09,2025-12-02T08:34:00,2025-12-09T17:19:00
INV-2025-000177,PO-2025-000093,VEN-100451,VINV/2025/40233,2025-11-26,2025-12-11,7415211.89,1334738.14,8749950.03,INR,GST25INV173981,Matched,Overdue,EMP-20136,2025-11-30,2025-11-26T18:53:00,2025-11-30T09:59:00
INV-2026-000178,PO-2025-000093,VEN-100451,VINV/2026/24345,2026-01-05,2026-01-20,9094475.47,1637005.58,10731481.05,INR,GST26INV746756,Matched,Paid,EMP-20086,2026-01-09,2026-01-05T14:25:00,2026-01-09T13:22:00
INV-2021-000179,PO-2021-000094,VEN-100415,VINV/2021/65816,2021-03-19,2021-05-03,3790508.55,682291.54,4472800.09,INR,GST21INV003259,Matched,Disputed,EMP-20045,2021-03-20,2021-03-19T13:43:00,2021-03-20T14:04:00
INV-2021-000180,PO-2021-000094,VEN-100415,VINV/2021/16377,2021-03-02,2021-04-16,3943722.97,709870.13,4653593.10,INR,GST21INV941975,Matched,Paid,EMP-20027,2021-03-08,2021-03-02T10:14:00,2021-03-08T11:32:00
INV-2021-000181,PO-2021-000094,VEN-100415,VINV/2021/79083,2021-02-23,2021-04-09,2614888.08,470679.85,3085567.93,INR,GST21INV634230,Mismatched,Approved,EMP-20096,2021-02-26,2021-02-23T17:57:00,2021-02-26T09:49:00
INV-2023-000182,PO-2023-000095,VEN-100349,VINV/2023/15970,2023-01-31,2023-03-02,279494.02,50308.92,329802.94,INR,GST23INV879331,Matched,Paid,EMP-20129,2023-02-01,2023-01-31T09:23:00,2023-02-01T16:04:00
INV-2023-000183,PO-2023-000095,VEN-100349,VINV/2023/04230,2023-03-06,2023-04-05,274578.17,49424.07,324002.24,INR,GST23INV041530,Matched,Paid,EMP-20013,2023-03-11,2023-03-06T15:37:00,2023-03-11T17:51:00
INV-2021-000184,PO-2021-000097,VEN-100709,VINV/2021/27392,2021-10-09,2021-11-08,361459.37,65062.69,426522.06,INR,GST21INV295393,Matched,Approved,EMP-20086,2021-10-11,2021-10-09T16:36:00,2021-10-11T11:35:00
INV-2021-000185,PO-2021-000097,VEN-100709,VINV/2021/35879,2021-09-22,2021-10-22,398815.65,71786.82,470602.47,INR,GST21INV759727,Matched,Paid,EMP-20114,2021-09-25,2021-09-22T12:27:00,2021-09-25T09:40:00
INV-2025-000186,PO-2024-000098,VEN-100728,VINV/2025/09357,2025-01-19,2025-02-18,215616.70,38811.01,254427.71,INR,GST25INV672950,Matched,Paid,EMP-20013,2025-01-22,2025-01-19T13:34:00,2025-01-22T18:16:00
INV-2025-000187,PO-2024-000098,VEN-100728,VINV/2025/21702,2025-01-25,2025-02-24,217180.52,39092.49,256273.01,INR,GST25INV296308,Matched,Overdue,EMP-20039,2025-01-27,2025-01-25T13:39:00,2025-01-27T09:25:00
INV-2023-000188,PO-2023-000099,VEN-100527,VINV/2023/03004,2023-07-18,2023-09-16,981160.53,176608.90,1157769.43,INR,GST23INV964633,Partially Matched,Paid,EMP-20039,2023-07-23,2023-07-18T12:12:00,2023-07-23T12:47:00
INV-2023-000189,PO-2023-000099,VEN-100527,VINV/2023/82258,2023-06-21,2023-08-20,1221158.07,219808.45,1440966.52,INR,GST23INV171597,Matched,Paid,EMP-20141,2023-06-24,2023-06-21T18:34:00,2023-06-24T16:22:00
INV-2021-000190,PO-2021-000100,VEN-100711,VINV/2021/13390,2021-10-05,2021-11-04,316297.70,56933.59,373231.29,INR,GST21INV359597,Matched,Paid,EMP-20093,2021-10-06,2021-10-05T14:57:00,2021-10-06T15:49:00
INV-2021-000191,PO-2021-000100,VEN-100711,VINV/2021/32931,2021-10-04,2021-11-03,299183.40,53853.01,353036.41,INR,GST21INV532611,Partially Matched,Disputed,EMP-20110,2021-10-05,2021-10-04T10:54:00,2021-10-05T16:36:00
INV-2021-000192,PO-2021-000101,VEN-100449,VINV/2021/57237,2021-05-03,2021-06-17,149216.88,26859.04,176075.92,INR,GST21INV140331,Partially Matched,Under Verification,EMP-20116,2021-05-09,2021-05-03T14:49:00,2021-05-09T14:10:00
INV-2021-000193,PO-2021-000101,VEN-100449,VINV/2021/75083,2021-04-22,2021-06-06,132489.10,23848.04,156337.14,INR,GST21INV560132,Partially Matched,Paid,EMP-20020,2021-04-23,2021-04-22T15:49:00,2021-04-23T11:56:00
INV-2021-000194,PO-2021-000102,VEN-100631,VINV/2021/46477,2021-10-03,2021-12-02,295701.01,53226.18,348927.19,INR,GST21INV401197,Matched,Overdue,EMP-20140,2021-10-05,2021-10-03T11:00:00,2021-10-05T11:57:00
INV-2021-000195,PO-2021-000102,VEN-100631,VINV/2021/94959,2021-09-26,2021-11-25,245235.66,44142.42,289378.08,INR,GST21INV754123,Partially Matched,Paid,EMP-20140,2021-09-30,2021-09-26T18:45:00,2021-09-30T09:36:00
INV-2022-000196,PO-2022-000103,VEN-100663,VINV/2022/15518,2022-02-22,2022-03-24,424863.29,76475.39,501338.68,INR,GST22INV953184,Matched,Overdue,EMP-20145,2022-02-26,2022-02-22T15:44:00,2022-02-26T17:09:00
INV-2022-000197,PO-2022-000103,VEN-100663,VINV/2022/31801,2022-01-24,2022-02-23,425825.08,76648.51,502473.59,INR,GST22INV098354,Partially Matched,Paid,EMP-20046,2022-01-30,2022-01-24T18:47:00,2022-01-30T18:02:00
INV-2021-000198,PO-2021-000104,VEN-100237,VINV/2021/54230,2021-08-10,2021-09-09,1387103.18,249678.57,1636781.75,USD,GST21INV275729,Matched,Paid,EMP-20046,2021-08-15,2021-08-10T18:02:00,2021-08-15T18:36:00
INV-2021-000199,PO-2021-000104,VEN-100237,VINV/2021/80728,2021-07-18,2021-08-17,1509551.17,271719.21,1781270.38,USD,GST21INV537004,Matched,Under Verification,EMP-20022,2021-07-25,2021-07-18T10:09:00,2021-07-25T16:10:00
INV-2021-000200,PO-2021-000105,VEN-100458,VINV/2021/70451,2021-11-24,2022-01-23,326209.69,58717.74,384927.43,INR,GST21INV081393,Mismatched,Overdue,EMP-20020,2021-11-29,2021-11-24T16:35:00,2021-11-29T17:38:00
INV-2021-000201,PO-2021-000105,VEN-100458,VINV/2021/60030,2021-12-19,2022-02-17,306266.83,55128.03,361394.86,INR,GST21INV218899,Matched,Paid,EMP-20045,2021-12-26,2021-12-19T08:11:00,2021-12-26T16:51:00
INV-2023-000202,PO-2022-000106,VEN-100412,VINV/2023/11514,2023-01-09,2023-03-10,262720.69,47289.72,310010.41,INR,GST23INV765643,Matched,Rejected,EMP-20020,2023-01-12,2023-01-09T16:33:00,2023-01-12T18:06:00
INV-2023-000203,PO-2022-000106,VEN-100412,VINV/2023/10336,2023-01-01,2023-03-02,259834.06,46770.13,306604.19,INR,GST23INV078639,Mismatched,Under Verification,EMP-20136,2023-01-08,2023-01-01T17:21:00,2023-01-08T11:00:00
INV-2023-000204,PO-2022-000106,VEN-100412,VINV/2023/02827,2023-01-06,2023-03-07,257608.17,46369.47,303977.64,INR,GST23INV877856,Partially Matched,Paid,EMP-20137,2023-01-08,2023-01-06T17:41:00,2023-01-08T09:58:00
INV-2024-000205,PO-2024-000108,VEN-100448,VINV/2024/39392,2024-03-22,2024-04-21,310954.17,55971.75,366925.92,INR,GST24INV887404,Partially Matched,Overdue,EMP-20137,2024-03-25,2024-03-22T12:28:00,2024-03-25T10:16:00
INV-2024-000206,PO-2024-000108,VEN-100448,VINV/2024/32735,2024-03-23,2024-04-22,286061.63,51491.09,337552.72,INR,GST24INV013800,Matched,Paid,EMP-20145,2024-03-28,2024-03-23T15:48:00,2024-03-28T13:17:00
INV-2023-000207,PO-2023-000109,VEN-100531,VINV/2023/13744,2023-06-02,2023-07-17,36538.88,6577.00,43115.88,INR,GST23INV037102,Matched,Disputed,EMP-20052,2023-06-03,2023-06-02T13:50:00,2023-06-03T16:10:00
INV-2023-000208,PO-2023-000109,VEN-100531,VINV/2023/86965,2023-06-03,2023-07-18,40286.46,7251.56,47538.02,INR,GST23INV564561,Matched,Paid,EMP-20106,2023-06-08,2023-06-03T10:13:00,2023-06-08T08:41:00
INV-2024-000209,PO-2024-000110,VEN-100348,VINV/2024/80033,2024-06-06,2024-07-06,356488.10,64167.86,420655.96,INR,GST24INV459268,Mismatched,Under Verification,EMP-20003,2024-06-12,2024-06-06T12:27:00,2024-06-12T09:11:00
INV-2024-000210,PO-2024-000110,VEN-100348,VINV/2024/97059,2024-05-11,2024-06-10,226608.35,40789.50,267397.85,INR,GST24INV619845,Mismatched,Disputed,EMP-20045,2024-05-16,2024-05-11T18:16:00,2024-05-16T18:41:00
INV-2025-000211,PO-2025-000111,VEN-100458,VINV/2025/18643,2025-06-08,2025-08-07,45080.40,8114.47,53194.87,INR,GST25INV584371,Matched,Paid,EMP-20014,2025-06-09,2025-06-08T16:00:00,2025-06-09T13:04:00
INV-2025-000212,PO-2025-000111,VEN-100458,VINV/2025/95462,2025-07-02,2025-08-31,43596.00,7847.28,51443.28,INR,GST25INV920719,Mismatched,Disputed,EMP-20098,2025-07-08,2025-07-02T14:44:00,2025-07-08T10:28:00
INV-2025-000213,PO-2025-000111,VEN-100458,VINV/2025/43981,2025-07-06,2025-09-04,58481.50,10526.67,69008.17,INR,GST25INV291137,Matched,Paid,EMP-20046,2025-07-08,2025-07-06T09:54:00,2025-07-08T13:42:00
INV-2026-000214,PO-2026-000112,VEN-100387,VINV/2026/18830,2026-05-13,2026-07-12,98165.83,17669.85,115835.68,INR,GST26INV504776,Matched,Paid,EMP-20131,2026-05-16,2026-05-13T12:42:00,2026-05-16T10:02:00
INV-2026-000215,PO-2026-000112,VEN-100387,VINV/2026/17049,2026-06-18,2026-08-17,101822.68,18328.08,120150.76,INR,GST26INV981524,Matched,Paid,EMP-20013,2026-06-19,2026-06-18T09:18:00,2026-06-19T12:54:00
