purchase_order_id,vendor_id,requested_by_employee_id,approved_by_employee_id,department,po_type,procurement_category,po_date,expected_delivery_date,po_amount_inr,currency,payment_terms_days,po_status,priority,fiscal_year,created_at,updated_at
PO-2022-000128,VEN-100244,EMP-20062,EMP-20123,IT,Standard,Raw Materials,2022-08-14,2022-09-01,140877.70,INR,30,Cancelled,Low,2022-23,2022-08-14T12:07:00,2022-08-14T15:07:00
PO-2023-000129,VEN-100521,EMP-20143,EMP-20081,Operations,Service,Material Procurement,2023-11-22,2023-12-21,712814.74,INR,30,Approved,Low,2023-24,2023-11-22T11:45:00,2023-11-24T15:45:00
PO-2023-000130,VEN-100527,EMP-20001,EMP-20117,Procurement,Service,Material Procurement,2023-01-09,2023-01-30,398818.15,INR,60,Approved,Low,2022-23,2023-01-09T16:34:00,2023-01-18T00:34:00
PO-2025-000131,VEN-100614,EMP-20007,EMP-20058,Procurement,Standard,IT & Software,2025-06-03,2025-06-19,389354.69,INR,15,Closed,Medium,2025-26,2025-06-03T13:15:00,2025-06-13T14:15:00
PO-2023-000132,VEN-100634,EMP-20073,EMP-20117,Procurement,Standard,Material Procurement,2023-08-10,2023-09-01,298031.76,INR,60,Approved,Medium,2023-24,2023-08-10T18:11:00,2023-08-12T19:11:00
PO-2023-000133,VEN-100730,EMP-20101,EMP-20024,Procurement,Standard,Logistics & Transportation,2023-03-27,2023-04-19,181233.02,INR,30,Partially Invoiced,Medium,2022-23,2023-03-27T15:16:00,2023-03-27T18:16:00
PO-2025-000134,VEN-100420,EMP-20077,EMP-20055,Procurement,Blanket,Professional Services,2025-12-27,2026-02-01,715118.15,INR,60,Closed,Medium,2025-26,2025-12-27T15:57:00,2026-01-02T20:57:00
PO-2021-000135,VEN-100356,EMP-20111,EMP-20055,Procurement,Service,Construction & Contracting,2021-06-11,2021-07-07,582653.04,INR,30,Partially Invoiced,High,2021-22,2021-06-11T17:52:00,2021-06-14T01:52:00
PO-2024-000136,VEN-100425,EMP-20071,EMP-20081,Admin,Standard,Material Procurement,2024-11-13,2024-12-05,279137.93,INR,60,Approved,Low,2024-25,2024-11-13T13:28:00,2024-11-13T18:28:00
PO-2023-000137,VEN-100658,EMP-20092,EMP-20007,Admin,Standard,Logistics & Transportation,2023-11-17,2023-12-12,784521.14,INR,30,Cancelled,Low,2023-24,2023-11-17T10:01:00,2023-11-19T17:01:00
PO-2021-000138,VEN-100256,EMP-20034,EMP-20069,Procurement,Standard,Material Procurement,2021-11-11,2021-12-06,628349.41,INR,45,Approved,High,2021-22,2021-11-11T15:23:00,2021-11-16T22:23:00
PO-2025-000139,VEN-100281,EMP-20128,EMP-20055,IT,Standard,IT & Software,2025-02-15,2025-03-04,309386.21,INR,30,Approved,Medium,2024-25,2025-02-15T15:33:00,2025-02-21T23:33:00
PO-2023-000140,VEN-100310,EMP-20063,EMP-20110,Procurement,Service,Construction & Contracting,2023-10-03,2023-10-26,1070854.83,INR,30,Approved,Medium,2023-24,2023-10-03T09:08:00,2023-10-04T16:08:00
PO-2024-000141,VEN-100348,EMP-20095,EMP-20085,Operations,Contract,Professional Services,2024-02-01,2024-03-25,16399751.15,INR,30,Cancelled,Low,2023-24,2024-02-01T12:57:00,2024-02-05T14:57:00
PO-2023-000142,VEN-100728,EMP-20143,EMP-20019,Operations,Standard,Professional Services,2023-10-09,2023-10-24,305156.44,INR,30,Approved,High,2023-24,2023-10-09T13:35:00,2023-10-18T18:35:00
PO-2023-000143,VEN-100555,EMP-20124,EMP-20069,Procurement,Standard,Construction & Contracting,2023-12-13,2024-01-03,710291.00,INR,30,Approved,Urgent,2023-24,2023-12-13T14:52:00,2023-12-22T15:52:00
PO-2024-000144,VEN-100317,EMP-20070,EMP-20058,IT,Service,Material Procurement,2024-02-04,2024-03-05,702463.02,INR,45,Closed,Medium,2023-24,2024-02-04T17:11:00,2024-02-06T23:11:00
PO-2022-000145,VEN-100581,EMP-20015,EMP-20059,Operations,Blanket,Logistics & Transportation,2022-12-10,2023-01-17,2831459.60,INR,30,Approved,Medium,2022-23,2022-12-10T12:54:00,2022-12-11T16:54:00
PO-2021-000146,VEN-100363,EMP-20143,EMP-20111,Operations,Contract,Logistics & Transportation,2021-12-12,2022-02-04,6214569.63,INR,30,Closed,Low,2021-22,2021-12-12T17:09:00,2021-12-14T22:09:00
PO-2022-000147,VEN-100620,EMP-20011,EMP-20117,IT,Blanket,IT & Software,2022-03-08,2022-04-16,627680.70,INR,30,Approved,High,2021-22,2022-03-08T14:39:00,2022-03-18T14:39:00
PO-2022-000148,VEN-100577,EMP-20142,EMP-20019,Operations,Standard,Material Procurement,2022-09-02,2022-09-24,522478.15,INR,15,Approved,High,2022-23,2022-09-02T09:44:00,2022-09-02T11:44:00
PO-2026-000149,VEN-100534,EMP-20088,EMP-20079,Procurement,Standard,Construction & Contracting,2026-07-17,2026-08-06,183117.84,INR,90,Closed,High,2026-27,2026-07-17T14:08:00,2026-07-22T22:08:00
PO-2026-000150,VEN-100618,EMP-20025,EMP-20019,IT,Standard,Professional Services,2026-04-21,2026-05-12,386516.24,INR,45,Approved,Medium,2026-27,2026-04-21T17:26:00,2026-04-24T19:26:00
PO-2023-000151,VEN-100448,EMP-20128,EMP-20114,IT,Service,Professional Services,2023-10-16,2023-11-05,325259.45,INR,30,Approved,Low,2023-24,2023-10-16T09:25:00,2023-10-24T16:25:00
PO-2023-000152,VEN-100391,EMP-20056,EMP-20123,Admin,Service,Raw Materials,2023-08-22,2023-09-15,120554.29,INR,30,Approved,High,2023-24,2023-08-22T16:00:00,2023-08-23T22:00:00
PO-2023-000153,VEN-100322,EMP-20063,EMP-20075,Procurement,Service,Construction & Contracting,2023-01-13,2023-02-10,1157592.31,INR,90,Approved,Medium,2022-23,2023-01-13T12:04:00,2023-01-19T20:04:00
PO-2023-000154,VEN-100543,EMP-20124,EMP-20007,Procurement,Standard,Material Procurement,2023-02-04,2023-02-24,791545.29,INR,90,Closed,Medium,2022-23,2023-02-04T16:23:00,2023-02-06T19:23:00
PO-2021-000155,VEN-100650,EMP-20115,EMP-20086,Admin,Standard,Material Procurement,2021-11-02,2021-11-26,56197.55,INR,30,Approved,High,2021-22,2021-11-02T16:08:00,2021-11-07T21:08:00
PO-2023-000156,VEN-100341,EMP-20083,EMP-20085,IT,Contract,IT & Software,2023-10-01,2023-11-24,15047067.85,INR,15,Approved,Low,2023-24,2023-10-01T12:30:00,2023-10-01T17:30:00
PO-2024-000157,VEN-100450,EMP-20150,EMP-20128,Legal,Standard,Construction & Contracting,2024-05-07,2024-05-29,347818.71,INR,60,Approved,High,2024-25,2024-05-07T12:41:00,2024-05-16T15:41:00
PO-2024-000158,VEN-100266,EMP-20130,EMP-20133,IT,Standard,Construction & Contracting,2024-10-26,2024-11-13,431280.06,INR,45,Partially Invoiced,High,2024-25,2024-10-26T08:36:00,2024-10-27T11:36:00
PO-2023-000159,VEN-100244,EMP-20095,EMP-20092,Operations,Standard,Raw Materials,2023-08-24,2023-09-08,142359.23,INR,30,Closed,Low,2023-24,2023-08-24T10:33:00,2023-08-27T18:33:00
PO-2022-000160,VEN-100446,EMP-20147,EMP-20081,Procurement,Standard,Material Procurement,2022-12-27,2023-01-21,317039.20,INR,60,Cancelled,High,2022-23,2022-12-27T18:41:00,2023-01-01T01:41:00
PO-2024-000161,VEN-100359,EMP-20060,EMP-20055,Procurement,Standard,Professional Services,2024-11-14,2024-12-06,256336.85,INR,15,Cancelled,High,2024-25,2024-11-14T13:30:00,2024-11-19T21:30:00
PO-2025-000162,VEN-100413,EMP-20066,EMP-20069,Procurement,Standard,Material Procurement,2025-07-06,2025-07-23,549382.24,INR,30,Approved,High,2025-26,2025-07-06T12:02:00,2025-07-10T13:02:00
PO-2022-000163,VEN-100461,EMP-20095,EMP-20103,Operations,Service,IT & Software,2022-07-11,2022-08-02,1133640.82,INR,60,Approved,Medium,2022-23,2022-07-11T09:39:00,2022-07-20T12:39:00
PO-2023-000164,VEN-100393,EMP-20012,EMP-20001,IT,Service,Material Procurement,2023-08-26,2023-09-16,820010.16,INR,30,Closed,Medium,2023-24,2023-08-26T18:49:00,2023-08-28T18:49:00
PO-2026-000165,VEN-100612,EMP-20041,,Procurement,Standard,Raw Materials,2026-05-29,2026-06-17,749649.88,INR,45,Pending Approval,Low,2026-27,2026-05-29T13:18:00,2026-06-08T13:18:00
PO-2025-000166,VEN-100291,EMP-20145,EMP-20001,Operations,Service,Professional Services,2025-12-12,2026-01-03,825970.80,INR,15,Partially Invoiced,High,2025-26,2025-12-12T08:53:00,2025-12-18T15:53:00
PO-2023-000167,VEN-100356,EMP-20067,EMP-20007,Legal,Blanket,Construction & Contracting,2023-07-20,2023-08-29,541702.26,INR,30,Closed,High,2023-24,2023-07-20T16:33:00,2023-07-27T18:33:00
PO-2022-000168,VEN-100582,EMP-20103,EMP-20128,Admin,Standard,Raw Materials,2022-01-17,2022-02-01,651830.76,INR,30,Approved,Low,2021-22,2022-01-17T13:50:00,2022-01-21T16:50:00
PO-2021-000169,VEN-100350,EMP-20135,EMP-20103,Procurement,Blanket,Construction & Contracting,2021-07-15,2021-08-16,4536692.43,INR,30,Partially Invoiced,Medium,2021-22,2021-07-15T10:30:00,2021-07-20T13:30:00
PO-2021-000170,VEN-100237,EMP-20063,EMP-20058,Procurement,Standard,Material Procurement,2021-01-24,2021-02-12,371220.03,INR,30,Approved,Medium,2020-21,2021-01-24T18:23:00,2021-01-27T18:23:00
PO-2024-000171,VEN-100696,EMP-20030,EMP-20132,Legal,Standard,IT & Software,2024-08-01,2024-08-20,148780.54,INR,30,Closed,High,2024-25,2024-08-01T13:39:00,2024-08-04T16:39:00
PO-2025-000172,VEN-100322,EMP-20107,EMP-20069,Admin,Standard,Construction & Contracting,2025-04-01,2025-04-24,604494.50,INR,90,Closed,Low,2025-26,2025-04-01T18:52:00,2025-04-04T21:52:00
PO-2021-000173,VEN-100706,EMP-20133,EMP-20128,IT,Blanket,Professional Services,2021-08-18,2021-09-17,868416.38,INR,30,Approved,Medium,2021-22,2021-08-18T16:57:00,2021-08-26T19:57:00
PO-2023-000174,VEN-100628,EMP-20121,EMP-20007,Procurement,Standard,Material Procurement,2023-09-29,2023-10-15,279291.17,INR,45,Closed,Low,2023-24,2023-09-29T16:28:00,2023-09-29T23:28:00
PO-2023-000175,VEN-100321,EMP-20115,EMP-20117,Admin,Standard,Material Procurement,2023-03-22,2023-04-10,462031.17,INR,30,Closed,High,2022-23,2023-03-22T08:47:00,2023-03-25T09:47:00
PO-2026-000176,VEN-100262,EMP-20089,,Procurement,Standard,Material Procurement,2026-03-28,2026-04-19,74413.93,INR,30,Draft,High,2025-26,2026-03-28T08:18:00,2026-04-03T10:18:00
PO-2023-000177,VEN-100323,EMP-20144,EMP-20101,Operations,Contract,Professional Services,2023-02-13,2023-04-05,13271735.54,INR,30,Approved,Medium,2022-23,2023-02-13T09:43:00,2023-02-23T17:43:00
PO-2026-000178,VEN-100322,EMP-20145,,Operations,Blanket,Construction & Contracting,2026-06-28,2026-07-31,1033849.25,INR,90,Draft,Medium,2026-27,2026-06-28T08:48:00,2026-06-28T12:48:00
PO-2022-000179,VEN-100552,EMP-20150,EMP-20019,Legal,Service,Material Procurement,2022-07-19,2022-08-11,664985.64,INR,15,Approved,Medium,2022-23,2022-07-19T09:02:00,2022-07-29T15:02:00
PO-2021-000180,VEN-100658,EMP-20007,EMP-20121,Procurement,Standard,Logistics & Transportation,2021-04-10,2021-04-28,77150.45,INR,30,Closed,Low,2021-22,2021-04-10T08:25:00,2021-04-17T11:25:00
PO-2024-000181,VEN-100604,EMP-20056,EMP-20067,Admin,Service,IT & Software,2024-03-25,2024-04-19,1175292.25,INR,30,Approved,Medium,2023-24,2024-03-25T17:38:00,2024-04-04T22:38:00
PO-2026-000182,VEN-100388,EMP-20068,EMP-20075,Admin,Blanket,Professional Services,2026-04-27,2026-06-05,4935630.02,INR,45,Closed,Medium,2026-27,2026-04-27T10:40:00,2026-05-07T16:40:00
PO-2023-000183,VEN-100615,EMP-20111,EMP-20069,Procurement,Standard,Material Procurement,2023-05-03,2023-05-24,291921.49,INR,30,Closed,High,2023-24,2023-05-03T10:19:00,2023-05-09T12:19:00
PO-2021-000184,VEN-100603,EMP-20105,,Procurement,Standard,Construction & Contracting,2021-04-29,2021-05-22,199642.02,INR,30,Pending Approval,Medium,2021-22,2021-04-29T14:26:00,2021-05-07T22:26:00
PO-2025-000185,VEN-100322,EMP-20081,EMP-20098,Procurement,Standard,Construction & Contracting,2025-01-23,2025-02-10,182585.97,INR,90,Closed,High,2024-25,2025-01-23T08:17:00,2025-01-29T08:17:00
PO-2022-000186,VEN-100279,EMP-20051,EMP-20064,Legal,Blanket,Professional Services,2022-11-13,2022-12-17,3144126.60,INR,15,Closed,Low,2022-23,2022-11-13T08:13:00,2022-11-16T09:13:00
PO-2023-000187,VEN-100564,EMP-20060,EMP-20064,Procurement,Service,Material Procurement,2023-02-19,2023-03-18,1070464.44,INR,30,Approved,Low,2022-23,2023-02-19T16:41:00,2023-02-24T20:41:00
PO-2026-000188,VEN-100406,EMP-20078,EMP-20128,Admin,Standard,Material Procurement,2026-02-16,2026-03-06,410389.90,INR,30,Approved,Low,2025-26,2026-02-16T13:20:00,2026-02-22T13:20:00
PO-2022-000189,VEN-100619,EMP-20057,EMP-20106,Legal,Service,Professional Services,2022-04-17,2022-05-13,73518.86,INR,45,Closed,Medium,2022-23,2022-04-17T17:53:00,2022-04-21T00:53:00
PO-2023-000190,VEN-100612,EMP-20145,EMP-20101,Operations,Contract,Raw Materials,2023-10-02,2023-11-23,7413721.40,INR,45,Partially Invoiced,Urgent,2023-24,2023-10-02T10:46:00,2023-10-07T12:46:00
PO-2025-000191,VEN-100326,EMP-20123,EMP-20117,Procurement,Standard,Professional Services,2025-09-15,2025-10-01,735597.03,INR,30,Closed,Urgent,2025-26,2025-09-15T18:03:00,2025-09-16T00:03:00
PO-2024-000192,VEN-100324,EMP-20142,EMP-20114,Operations,Standard,Professional Services,2024-07-30,2024-08-24,573056.41,INR,15,Approved,Low,2024-25,2024-07-30T17:58:00,2024-08-07T00:58:00
PO-2021-000193,VEN-100242,EMP-20001,EMP-20128,Procurement,Standard,Material Procurement,2021-02-05,2021-02-28,343787.34,USD,30,Approved,Medium,2020-21,2021-02-05T18:27:00,2021-02-07T19:27:00
PO-2023-000194,VEN-100295,EMP-20118,EMP-20082,Procurement,Standard,Logistics & Transportation,2023-02-04,2023-02-25,173747.34,INR,30,Closed,Medium,2022-23,2023-02-04T15:36:00,2023-02-07T18:36:00
PO-2023-000195,VEN-100428,EMP-20019,EMP-20013,Procurement,Service,Construction & Contracting,2023-09-02,2023-09-22,1294417.78,INR,30,Partially Invoiced,Medium,2023-24,2023-09-02T18:00:00,2023-09-04T19:00:00
PO-2026-000196,VEN-100578,EMP-20092,,Admin,Service,Professional Services,2026-02-26,2026-03-18,530342.39,INR,45,Rejected,Urgent,2025-26,2026-02-26T11:13:00,2026-03-07T18:13:00
PO-2026-000197,VEN-100411,EMP-20011,EMP-20111,IT,Contract,Material Procurement,2026-03-18,2026-05-07,14004146.13,INR,30,Approved,Low,2025-26,2026-03-18T08:13:00,2026-03-27T10:13:00
PO-2026-000198,VEN-100728,EMP-20083,EMP-20111,IT,Contract,Professional Services,2026-01-11,2026-03-05,6686260.90,INR,30,Closed,High,2025-26,2026-01-11T13:24:00,2026-01-13T14:24:00
PO-2024-000199,VEN-100580,EMP-20076,EMP-20058,Legal,Standard,Professional Services,2024-05-04,2024-05-25,363743.40,INR,30,Partially Invoiced,Low,2024-25,2024-05-04T13:01:00,2024-05-14T17:01:00
PO-2021-000200,VEN-100544,EMP-20108,EMP-20010,Operations,Standard,Raw Materials,2021-06-25,2021-07-19,453604.24,INR,15,Approved,Low,2021-22,2021-06-25T12:51:00,2021-06-28T13:51:00
PO-2021-000201,VEN-100285,EMP-20064,EMP-20128,Legal,Standard,Material Procurement,2021-07-07,2021-07-22,576549.79,INR,30,Closed,Medium,2021-22,2021-07-07T12:28:00,2021-07-12T16:28:00
PO-2022-000202,VEN-100299,EMP-20034,EMP-20114,Procurement,Standard,Material Procurement,2022-12-26,2023-01-18,359009.12,INR,60,Closed,Medium,2022-23,2022-12-26T09:38:00,2023-01-04T14:38:00
PO-2024-000203,VEN-100493,EMP-20002,EMP-20114,Admin,Standard,Construction & Contracting,2024-03-17,2024-04-09,325544.66,USD,30,Approved,High,2023-24,2024-03-17T10:43:00,2024-03-23T12:43:00
PO-2025-000204,VEN-100325,EMP-20064,EMP-20069,Legal,Standard,Material Procurement,2025-05-22,2025-06-07,407171.06,INR,30,Approved,Medium,2025-26,2025-05-22T13:16:00,2025-05-25T20:16:00
PO-2025-000205,VEN-100643,EMP-20135,EMP-20089,Procurement,Standard,Material Procurement,2025-07-05,2025-07-25,107903.58,INR,90,Approved,Medium,2025-26,2025-07-05T15:21:00,2025-07-11T17:21:00
PO-2022-000206,VEN-100429,EMP-20071,EMP-20059,Admin,Service,Construction & Contracting,2022-08-20,2022-09-19,1058173.83,USD,45,Closed,Urgent,2022-23,2022-08-20T15:36:00,2022-08-23T20:36:00
PO-2022-000207,VEN-100486,EMP-20065,EMP-20110,Operations,Blanket,Professional Services,2022-01-04,2022-02-13,2268208.08,EUR,15,Approved,Medium,2021-22,2022-01-04T16:01:00,2022-01-11T19:01:00
PO-2024-000208,VEN-100534,EMP-20067,EMP-20133,Legal,Blanket,Construction & Contracting,2024-07-21,2024-08-24,811214.02,INR,90,Partially Invoiced,Medium,2024-25,2024-07-21T11:16:00,2024-07-31T13:16:00
PO-2023-000209,VEN-100730,EMP-20089,,Procurement,Service,Logistics & Transportation,2023-11-04,2023-11-30,157249.45,INR,30,Draft,Low,2023-24,2023-11-04T16:02:00,2023-11-10T00:02:00
PO-2021-000210,VEN-100643,EMP-20143,EMP-20117,Operations,Blanket,Material Procurement,2021-04-01,2021-05-10,992162.41,INR,90,Approved,Medium,2021-22,2021-04-01T18:43:00,2021-04-12T00:43:00
PO-2024-000211,VEN-100450,EMP-20092,EMP-20135,Admin,Standard,Construction & Contracting,2024-03-24,2024-04-11,101420.08,INR,60,Approved,Low,2023-24,2024-03-24T15:23:00,2024-03-30T22:23:00
PO-2026-000212,VEN-100706,EMP-20132,,Admin,Service,Professional Services,2026-03-01,2026-03-22,268580.15,INR,30,Draft,Low,2025-26,2026-03-01T09:53:00,2026-03-03T14:53:00
PO-2023-000213,VEN-100439,EMP-20075,EMP-20105,IT,Standard,Professional Services,2023-07-16,2023-08-05,185322.18,INR,30,Closed,Medium,2023-24,2023-07-16T09:19:00,2023-07-16T10:19:00
PO-2022-000214,VEN-100246,EMP-20075,EMP-20064,IT,Service,IT & Software,2022-11-09,2022-12-07,1031852.03,INR,30,Approved,Low,2022-23,2022-11-09T14:29:00,2022-11-12T20:29:00
PO-2024-000215,VEN-100668,EMP-20048,EMP-20128,Legal,Standard,Professional Services,2024-04-27,2024-05-18,534413.63,INR,30,Approved,Low,2024-25,2024-04-27T14:00:00,2024-04-30T17:00:00
PO-2022-000216,VEN-100416,EMP-20016,EMP-20072,Operations,Service,Material Procurement,2022-06-22,2022-07-22,1209278.42,INR,30,Closed,Medium,2022-23,2022-06-22T15:33:00,2022-07-02T20:33:00
PO-2024-000217,VEN-100646,EMP-20081,EMP-20146,Procurement,Service,Material Procurement,2024-10-11,2024-11-04,901156.84,INR,60,Approved,Low,2024-25,2024-10-11T17:37:00,2024-10-12T19:37:00
PO-2021-000218,VEN-100440,EMP-20030,EMP-20054,Legal,Standard,Professional Services,2021-10-10,2021-11-03,115635.40,INR,45,Approved,Low,2021-22,2021-10-10T14:27:00,2021-10-12T21:27:00
PO-2021-000219,VEN-100671,EMP-20121,,Procurement,Service,Material Procurement,2021-10-15,2021-11-06,985627.14,INR,45,Draft,Low,2021-22,2021-10-15T13:53:00,2021-10-22T13:53:00
PO-2024-000220,VEN-100470,EMP-20002,EMP-20113,Admin,Standard,Construction & Contracting,2024-11-03,2024-11-25,176224.58,INR,30,Approved,Low,2024-25,2024-11-03T14:45:00,2024-11-10T21:45:00
PO-2021-000221,VEN-100344,EMP-20019,EMP-20008,Procurement,Service,Material Procurement,2021-12-11,2022-01-07,1204027.29,INR,30,Approved,Medium,2021-22,2021-12-11T17:47:00,2021-12-19T01:47:00
PO-2025-000222,VEN-100586,EMP-20026,EMP-20058,Procurement,Service,IT & Software,2025-04-06,2025-05-03,438438.92,INR,45,Closed,Low,2025-26,2025-04-06T16:13:00,2025-04-12T17:13:00
PO-2025-000223,VEN-100685,EMP-20060,EMP-20058,Procurement,Standard,IT & Software,2025-11-08,2025-11-24,799467.32,INR,30,Approved,High,2025-26,2025-11-08T11:13:00,2025-11-17T16:13:00
PO-2024-000224,VEN-100727,EMP-20135,EMP-20019,Procurement,Service,IT & Software,2024-03-13,2024-04-07,290673.35,INR,45,Approved,High,2023-24,2024-03-13T16:17:00,2024-03-23T00:17:00
PO-2021-000225,VEN-100345,EMP-20071,EMP-20111,Admin,Contract,Professional Services,2021-07-15,2021-08-31,6560059.26,INR,30,Closed,Urgent,2021-22,2021-07-15T14:58:00,2021-07-15T18:58:00
PO-2024-000226,VEN-100687,EMP-20034,EMP-20058,Procurement,Service,IT & Software,2024-10-16,2024-11-11,242401.74,INR,30,Approved,High,2024-25,2024-10-16T15:09:00,2024-10-25T19:09:00
PO-2024-000227,VEN-100667,EMP-20088,EMP-20022,Procurement,Standard,Material Procurement,2024-11-23,2024-12-13,83525.11,INR,60,Partially Invoiced,Medium,2024-25,2024-11-23T15:31:00,2024-11-28T15:31:00
PO-2026-000228,VEN-100293,EMP-20101,,Procurement,Service,Material Procurement,2026-06-06,2026-07-02,1061069.02,INR,60,Pending Approval,High,2026-27,2026-06-06T11:31:00,2026-06-10T16:31:00
PO-2025-000229,VEN-100419,EMP-20075,,IT,Standard,Construction & Contracting,2025-04-11,2025-04-26,126210.54,INR,30,Pending Approval,High,2025-26,2025-04-11T08:06:00,2025-04-21T15:06:00
PO-2021-000230,VEN-100243,EMP-20030,EMP-20075,Legal,Contract,Material Procurement,2021-09-28,2021-11-22,4001686.78,INR,60,Closed,Medium,2021-22,2021-09-28T12:10:00,2021-10-02T13:10:00
PO-2022-000231,VEN-100687,EMP-20078,,Admin,Standard,IT & Software,2022-09-18,2022-10-06,313178.92,INR,30,Pending Approval,Medium,2022-23,2022-09-18T14:41:00,2022-09-19T15:41:00
PO-2022-000232,VEN-100234,EMP-20056,EMP-20131,Admin,Standard,Construction & Contracting,2022-12-05,2022-12-21,127842.34,INR,45,Approved,Medium,2022-23,2022-12-05T14:44:00,2022-12-07T21:44:00
PO-2025-000233,VEN-100278,EMP-20058,EMP-20055,Procurement,Standard,Professional Services,2025-03-23,2025-04-09,591341.62,INR,45,Approved,Medium,2024-25,2025-03-23T18:43:00,2025-03-25T19:43:00
PO-2026-000234,VEN-100598,EMP-20127,EMP-20128,Procurement,Standard,Raw Materials,2026-02-27,2026-03-20,528765.67,INR,30,Approved,Medium,2025-26,2026-02-27T17:43:00,2026-03-06T20:43:00
PO-2021-000235,VEN-100290,EMP-20023,EMP-20082,Admin,Standard,Material Procurement,2021-10-14,2021-11-01,120446.85,INR,45,Partially Invoiced,Urgent,2021-22,2021-10-14T12:41:00,2021-10-15T15:41:00
PO-2025-000236,VEN-100614,EMP-20133,EMP-20128,IT,Service,IT & Software,2025-11-29,2025-12-23,931009.99,INR,15,Partially Invoiced,Medium,2025-26,2025-11-29T11:33:00,2025-12-08T19:33:00
PO-2021-000237,VEN-100357,EMP-20083,,IT,Standard,Material Procurement,2021-08-19,2021-09-06,67291.08,INR,30,Pending Approval,Urgent,2021-22,2021-08-19T15:40:00,2021-08-28T16:40:00
PO-2021-000238,VEN-100597,EMP-20002,EMP-20111,Admin,Contract,Material Procurement,2021-12-20,2022-02-10,18744563.63,INR,30,Approved,Medium,2021-22,2021-12-20T09:01:00,2021-12-29T10:01:00
PO-2023-000239,VEN-100241,EMP-20063,EMP-20069,Procurement,Standard,Professional Services,2023-10-24,2023-11-14,739998.95,INR,30,Cancelled,Low,2023-24,2023-10-24T14:44:00,2023-10-30T15:44:00
